정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7041059100,3854,e-편한세상월배건너,E-pyeonhansesang Wolbae Apts,대구광역시,달서구,월성1동,128.523501,35.827361,1,성서2
7041056500,1934,월배힐스테이트앞,Wolbae Hillstate Apts,대구광역시,달서구,월성1동,128.51987,35.818378,3,급행6+달서1+성서2
7041054700,9282,조암초등학교건너,Joam Elementary School,대구광역시,달서구,월성1동,128.527599,35.825438,3,609+달서4+달서4-1
7041054600,2421,월성코오롱하늘채건너,Wolseong Kolon Haneulchae Apts,대구광역시,달서구,월성1동,128.522435,35.823552,4,609+달서4+달서4-1+성서2
7041054900,2415,월배이안아파트앞,Wolbae Ian Apts,대구광역시,달서구,월성1동,128.520816,35.819715,2,609+성서2
7041054800,2414,월배이안아파트건너,Wolbae Ian Apts,대구광역시,달서구,월성1동,128.521154,35.819755,2,609+성서2
7041054500,9234,월성코오롱하늘채앞,Wolseong Kolon Haneulchae Apts,대구광역시,달서구,월성1동,128.522509,35.823287,4,609+달서4+달서4-1+성서2
7041054400,9235,조암초등학교앞,Joam Elementary School,대구광역시,달서구,월성1동,128.526685,35.824836,3,609+달서4+달서4-1
7041055400,1451,조암네거리1,Joam (4) Junction,대구광역시,달서구,월성1동,128.51922,35.821055,2,609+성서2
7041055500,1509,조암네거리2,Joam (4) Junction,대구광역시,달서구,월성1동,128.519222,35.820847,2,609+성서2
7041019000,823,월성1동행정복지센터건너,Wolseong 1-dong Community Service Center,대구광역시,달서구,월성1동,128.52263,35.81979,3,306+623+달서1
7041038400,5602,태왕아너스베스트앞,Taewang Honors Best Apts,대구광역시,달서구,월성1동,128.525795,35.820802,4,306+623+급행6+달서1
7041017800,2568,월성e-편한세상건너,Wolseong E-pyeonhansesang Apts,대구광역시,달서구,월성1동,128.531312,35.824672,10,306+356+623+651+706+급행6+급행8+달서3+달서4+달서5
7041017900,5185,월성e-편한세상앞,Wolseong E-pyeonhansesang Apts,대구광역시,달서구,월성1동,128.531728,35.823935,10,306+356+623+651+706+급행6+급행8+달서3+달서4-1+달서5
7041018900,5176,월성1동행정복지센터앞,Wolseong 1-dong Community Service Center,대구광역시,달서구,월성1동,128.522692,35.819684,3,306+623+달서1
7041019100,822,월성자이앞,Wolseong Xi Apts,대구광역시,달서구,월성1동,128.525882,35.82086,4,306+623+급행6+달서1
7041019300,821,아너스월성앞,Honors Wolseong,대구광역시,달서구,월성1동,128.529062,35.821748,3,306+623+달서1
7041019500,809,월성영남맨션앞,Wolseong Yeongnam Mansion,대구광역시,달서구,월성1동,128.53477,35.824027,1,653
7041064500,22010,학산초등학교건너,Haksan Elementary School,대구광역시,달서구,월성1동,128.526548,35.829295,5,306+356+609+651+달서5
7041063000,4098,대구물류터미널앞,Daegu Logistic Terminal,대구광역시,달서구,월성2동,128.519652,35.836462,2,156+564
7041063700,4196,달성습지·대명유수지건너,Dalseong Wetland·Daemyeong retarding basin,대구광역시,달서구,월성2동,128.492443,35.82542,3,7250+급행6+급행7
7041063500,4187,아바코건너,Avaco,대구광역시,달서구,월성2동,128.516802,35.828537,1,성서1
7041063501,4181,아바코앞,Avaco,대구광역시,달서구,월성2동,128.5169,35.82828,1,성서1-1
7041063502,4185,대구경북지방중소벤처기업청건너,Ministry of SMEs and Startups,대구광역시,달서구,월성2동,128.513775,35.825617,1,성서1
7041063503,4179,대구경북지방중소벤처기업청앞,Ministry of SMEs and Startups,대구광역시,달서구,월성2동,128.51415,35.825612,1,성서1-1
7041063600,4197,달성습지·대명유수지앞,Dalseong Wetland·Daemyeong retarding basin,대구광역시,달서구,월성2동,128.492173,35.823672,2,급행6+급행7
7041063400,4180,선돌교2,Seondolgyo,대구광역시,달서구,월성2동,128.516675,35.83269,1,성서1-1
7041063401,4186,선돌교1,Seondolgyo,대구광역시,달서구,월성2동,128.516545,35.832477,1,성서1
7041058700,21603,성서4차산업단지앞2,Seongseo 4-cha Industrial Complex,대구광역시,달서구,월성2동,128.50451,35.81736,10,600+609+655+7250+836+급행6+급행7+달서1+성서1+성서2
7041060400,21604,대천공영차고지앞,Daecheon Public Garage,대구광역시,달서구,월성2동,128.505067,35.816611,5,600+609+836+달서1+성서2
7041053000,1646,성서4차산업단지앞1,Seongseo 4-cha Industrial Cmplx,대구광역시,달서구,월성2동,128.505558,35.817308,1,성서1-1
7041053100,21019,대천교,Daecheongyo (Bridge),대구광역시,달서구,월성2동,128.503948,35.817368,9,600+609+655+836+급행6+급행7+달서1+성서1-1+성서2
7041054000,4852,대성테크앞,Daesung Tech,대구광역시,달서구,월성2동,128.503137,35.824822,1,성서1
7041054100,4853,삼우섬유앞,Samu Fibre,대구광역시,달서구,월성2동,128.503158,35.82478,1,성서1-1
7041051600,812,월성주공3단지,Wolseong Jugong Apts 4,대구광역시,달서구,월성2동,128.531193,35.83244,2,달서3+달서4-1
7041015000,2569,월성청구코아건너,Wolseong Cheonggu Core,대구광역시,달서구,월성2동,128.5318,35.827522,4,623+706+달서3+달서4
7041041500,1748,일심제약,Ilshim Pharmaceutical Co Ltd,대구광역시,달서구,월성2동,128.500005,35.829715,1,성서1
7041041600,1747,성서공단물류센터,Seongseo Industrial Complex Logistics Center,대구광역시,달서구,월성2동,128.499928,35.830905,1,성서1-1
7041041700,1745,대구지료재생사,Daegu Paper Reproduction,대구광역시,달서구,월성2동,128.500057,35.832698,1,성서1
7041041800,1746,덴티스앞,Dentis Co Ltd,대구광역시,달서구,월성2동,128.49998,35.83383,1,성서1-1
7041043500,1807,경창산업,Kyeongchang Industral Corporation,대구광역시,달서구,월성2동,128.507152,35.833347,2,655+달서1
7041043600,1806,유림물산,Yurim Textile,대구광역시,달서구,월성2동,128.507405,35.833492,2,655+달서1
7041043700,1805,삼보,Sambo,대구광역시,달서구,월성2동,128.507207,35.831053,2,655+달서1
7041043800,1804,쌍용머티리얼,Ssangyong Materials Corporation,대구광역시,달서구,월성2동,128.507355,35.830987,2,655+달서1
7041043900,1803,세흥에스피,Seheung Sustainable Printing Co Ltd,대구광역시,달서구,월성2동,128.50719,35.828603,2,655+달서1
7041044000,1802,경북크랑크,Gyeongbuk Krank,대구광역시,달서구,월성2동,128.507432,35.828838,2,655+달서1
7041044100,1433,대천119안전센터앞,Daecheon 119 Center,대구광역시,달서구,월성2동,128.507202,35.825437,2,655+달서1
7041044200,21018,대천119안전센터건너,Daecheon 119 Center,대구광역시,달서구,월성2동,128.507461,35.826048,2,655+달서1
7041044300,1434,평안,Pyeongan,대구광역시,달서구,월성2동,128.507202,35.823492,3,655+달서1+성서1-1
7041044400,1435,풍국주정공업,Pungguk Jujeong Industry,대구광역시,달서구,월성2동,128.507355,35.823085,3,655+달서1+성서1
7041044500,1436,현대금속,Hyundai Metal,대구광역시,달서구,월성2동,128.50476,35.820478,3,655+달서1+성서1-1
7041044600,1431,제일규산,Jeil Silicic Acid Co Ltd,대구광역시,달서구,월성2동,128.504965,35.820377,3,655+달서1+성서1
7041044700,1430,㈜윔스건너,WEMS,대구광역시,달서구,월성2동,128.50738,35.81939,1,성서1
7041044800,1437,㈜윔스앞,WEMS,대구광역시,달서구,월성2동,128.507685,35.819385,1,성서1-1
7041044900,1429,아멕스,Amex Co Ltd,대구광역시,달서구,월성2동,128.511255,35.823172,1,성서1
7041045000,1438,아멕스건너,Amex Co Ltd,대구광역시,달서구,월성2동,128.511703,35.8233,1,성서1-1
7041045700,1422,삼익THK건너,Samick THK Co Ltd,대구광역시,달서구,월성2동,128.51595,35.835552,1,성서1-1
7041045800,1421,삼익THK앞,Samick THK Co Ltd,대구광역시,달서구,월성2동,128.515823,35.835457,1,성서1
7041035100,838,월성주공4단지앞1,Wolseong Jugong Apts 4,대구광역시,달서구,월성2동,128.531263,35.832513,2,달서3+달서4
7041036500,21513,한국산업은행성서지점앞,Korea Development Bank Seongseo Branch,대구광역시,달서구,월성2동,128.495424,35.834964,2,156+성서1-1
7041037100,5225,월성청구코아앞,Wolseong Cheonggu Core,대구광역시,달서구,월성2동,128.531732,35.827655,4,623+706+달서3+달서4-1
7041040300,1734,도시관리본부앞,City Management Headquarters,대구광역시,달서구,월성2동,128.489656,35.834843,1,성서1-1
7041041200,1750,흥성정공건너,Heungseong Precision Industry Co Ltd,대구광역시,달서구,월성2동,128.499928,35.825132,1,성서1-1
7041041300,1801,흥성정공앞,Heungseong Precision Industry Co Ltd,대구광역시,달서구,월성2동,128.49998,35.825857,1,성서1
7041041400,1749,영진산업,Youngjin Industry Co Ltd,대구광역시,달서구,월성2동,128.499903,35.827967,1,성서1-1
7041030500,21014,중앙일보앞,JoongAng Ilbo,대구광역시,달서구,월성2동,128.512494,35.835894,2,156+564
7041014000,1744,푸드웰건너,Foodwell Co Ltd,대구광역시,달서구,월성2동,128.499167,35.83512,2,156+성서1-1
7041014100,1808,한국산업인력공단건너,Human Resources Development Service of Korea,대구광역시,달서구,월성2동,128.505295,35.835315,1,156
7041014800,2256,달서구청앞,Dalseo-gu Office,대구광역시,달서구,월성2동,128.53381,35.829855,6,623+706+급행6+급행8+달서3+달서4-1
7041014900,2144,달서구청건너,Dalseo-gu Office,대구광역시,달서구,월성2동,128.533893,35.82946,6,623+706+급행6+급행8+달서3+달서4
7041015100,2257,월성주공2단지앞,Wolseong Jugong Apts 2,대구광역시,달서구,월성2동,128.527713,35.828485,5,306+356+609+651+달서5
7041015200,5184,월성푸르지오앞,Wolseong Prugio Apts,대구광역시,달서구,월성2동,128.52825,35.827645,5,306+356+609+651+달서5
7041015400,2258,월성2동행정복지센터앞,Wolseong 2-dong Community Service Center,대구광역시,달서구,월성2동,128.528249,35.831089,6,306+356+609+651+달서5+성서2
7041015500,815,월성2동행정복지센터건너,Wolseong 2-dong Community Service Center,대구광역시,달서구,월성2동,128.527626,35.830919,6,306+356+609+651+달서5+성서2
7041015600,2618,월성주공4단지건너,Wolseong Jugong Apts 4,대구광역시,달서구,월성2동,128.53348,35.83131,8,306+356+609+651+달서3+달서4-1+달서5+성서2
7041015700,2334,월성주공4단지앞2,Wolseong Jugong Apts 4,대구광역시,달서구,월성2동,128.532682,35.831378,8,306+356+609+651+달서3+달서4+달서5+성서2
7041011800,567,남부자동차종합시장건너,Nambu Used Car Dealership,대구광역시,달서구,월성2동,128.522975,35.836703,2,156+564
7041012000,21015,경희강재앞,Kyunghee Steel Co Ltd,대구광역시,달서구,월성2동,128.517119,35.836297,2,156+564
7041003600,20963,대백한라무지개타운앞,Daebaek Halla Mujigae Town,대구광역시,달서구,이곡1동,128.513301,35.859087,5,509+523+524+급행1+성서3
7041003700,879,대백한라무지개타운건너,Daebaek Halla Mujigae Town,대구광역시,달서구,이곡1동,128.51389,35.858867,5,509+523+524+급행1+성서3
7041007200,2079,성서초등학교건너,Seongseo Elementary School,대구광역시,달서구,이곡1동,128.514192,35.85058,5,250+425+518+성서1+성서2
7041005600,5014,조달청앞,Regional Supply Admin,대구광역시,달서구,이곡1동,128.514628,35.855223,3,405+527+달서5
7041060700,3966,국민연금네거리1,national pension junction,대구광역시,달서구,이곡1동,128.508225,35.855435,5,405+503+527+달서3+달서5
7041060600,9283,국민연금네거리,national pension juction,대구광역시,달서구,이곡1동,128.508925,35.855238,5,405+503+527+달서3+달서5
7041064300,20965,성서푸른마을아파트앞2,Seongseo Pureun-maeul Apts,대구광역시,달서구,이곡1동,128.508717,35.859202,4,509+524+급행1+성서3
7041007100,687,성서초등학교앞,Seongseo Elementary School,대구광역시,달서구,이곡1동,128.512282,35.851167,5,250+425+518+성서1-1+성서2
7041007000,5230,이곡1동행정복지센터앞,Igok 1-dong Community Service Center,대구광역시,달서구,이곡1동,128.51023,35.851482,5,250+425+518+성서1-1+성서2
7041006900,857,이곡1동행정복지센터건너,Igok 1-dong Community Service Center,대구광역시,달서구,이곡1동,128.510713,35.850988,5,250+425+518+성서1+성서2
7041006100,9247,이곡장미공원앞,Igok Rose Park,대구광역시,달서구,이곡1동,128.515314,35.857481,2,509+달서3
7041036000,21136,성서푸른마을아파트건너,Seongseo Pureun-maeul Apts,대구광역시,달서구,이곡1동,128.50898,35.858878,4,509+523+524+성서3
7041005800,5015,성지중학교앞,Seongji Middle School,대구광역시,달서구,이곡1동,128.515392,35.853265,3,405+509+달서5
7041005700,20960,조달청건너,Regional Supply Admin,대구광역시,달서구,이곡1동,128.514449,35.855339,5,405+503+527+달서3+달서5
7041005500,5123,동서화성타운앞,Dongseo Hwaseong Town,대구광역시,달서구,이곡1동,128.510494,35.855407,6,405+503+527+급행5+달서3+달서5
7041005400,2083,동서화성타운건너,Dongseo Hwaseong Town,대구광역시,달서구,이곡1동,128.511272,35.855195,6,405+503+527+급행5+달서3+달서5
7041005300,21137,성서2차서한타운2,Seongseo 2-cha Seohan Town,대구광역시,달서구,이곡1동,128.507182,35.857824,1,523
7041005200,877,성서한샘타운앞,Seongseo Hansaem Town,대구광역시,달서구,이곡1동,128.507457,35.857945,1,523
7041003800,20964,성서푸른마을아파트앞,Seongseo Pureun-maeul Apts,대구광역시,달서구,이곡1동,128.509571,35.859126,1,523
7041013300,856,성서119안전센터건너,Seongseo 119 Center,대구광역시,달서구,이곡2동,128.50738,35.85048,3,564+655+달서1
7041043300,894,와룡공원앞,Waryong Park,대구광역시,달서구,이곡2동,128.49998,35.858568,1,524
7041014200,1725,한국산업인력공단앞,Human Resources Development Service of Korea,대구광역시,달서구,이곡2동,128.504482,35.835563,1,156
7041014300,1726,푸드웰앞,Foodwell Co Ltd,대구광역시,달서구,이곡2동,128.500538,35.835407,1,156
7041013400,852,동원비즈플랫폼앞,Dongwon Biz Platform,대구광역시,달서구,이곡2동,128.507148,35.84598,3,564+655+달서1
7041006500,2078,대백창신한라타운건너,Daebaek Changsin Halla Town,대구광역시,달서구,이곡2동,128.501225,35.851815,7,250+425+518+655+달서1+성서1+성서2
7041043200,893,와룡시장건너,Waryong Market,대구광역시,달서구,이곡2동,128.499903,35.85612,1,524
7041013200,851,성서119안전센터앞,Seongseo 119 Center,대구광역시,달서구,이곡2동,128.507152,35.850403,3,564+655+달서1
7041060500,20966,성서국민체육센터앞,Sungseo Public Sports Center,대구광역시,달서구,이곡2동,128.506224,35.859236,3,509+524+성서3
7041063300,4174,국민연금네거리2,National pension Junction,대구광역시,달서구,이곡2동,128.507472,35.855877,1,523
